Train_ID,Route,Date,Passenger_Count,Seat_Capacity,Num_Coaches,Platform,Delay_Minutes,Weekend
12002,Delhi-Kolkata,2025-09-29,446,900,18,5,8,0
12003,Hyderabad-Chennai,2025-09-29,686,900,18,3,14,0
12004,Bangalore-Mumbai,2025-09-29,643,1000,20,8,0,0
12005,Chennai-Kolkata,2025-09-29,647,1000,20,2,9,0
12006,Delhi-Hyderabad,2025-09-29,496,900,18,6,10,0
12001,Delhi-Mumbai,2025-09-30,538,900,18,2,7,0
12002,Delhi-Kolkata,2025-09-30,742,1000,20,4,10,0
12003,Hyderabad-Chennai,2025-09-30,710,900,18,5,11,0
12004,Bangalore-Mumbai,2025-09-30,556,1100,22,3,8,0
12005,Chennai-Kolkata,2025-09-30,569,1100,22,4,15,0
12006,Delhi-Hyderabad,2025-09-30,777,1100,22,2,5,0
12001,Delhi-Mumbai,2025-10-01,498,1100,22,6,8,0
12002,Delhi-Kolkata,2025-10-01,490,900,18,6,6,0
12003,Hyderabad-Chennai,2025-10-01,726,1000,20,8,19,0
12004,Bangalore-Mumbai,2025-10-01,565,1100,22,7,15,0
12005,Chennai-Kolkata,2025-10-01,361,900,18,6,4,0
12006,Delhi-Hyderabad,2025-10-01,875,900,18,1,12,0
12001,Delhi-Mumbai,2025-10-02,691,1000,20,4,16,0
12002,Delhi-Kolkata,2025-10-02,527,1100,22,2,1,0
12003,Hyderabad-Chennai,2025-10-02,646,900,18,8,13,0
12004,Bangalore-Mumbai,2025-10-02,548,1100,22,5,3,0
12005,Chennai-Kolkata,2025-10-02,500,1100,22,5,17,0
12006,Delhi-Hyderabad,2025-10-02,714,1100,22,1,11,0
12001,Delhi-Mumbai,2025-10-03,510,900,18,8,10,0
12002,Delhi-Kolkata,2025-10-03,576,1000,20,3,13,0
12003,Hyderabad-Chennai,2025-10-03,679,900,18,2,21,0
12004,Bangalore-Mumbai,2025-10-03,639,900,18,4,7,0
12005,Chennai-Kolkata,2025-10-03,588,1000,20,5,12,0
12006,Delhi-Hyderabad,2025-10-03,509,900,18,4,6,0
12001,Delhi-Mumbai,2025-10-04,726,900,18,1,14,1
12002,Delhi-Kolkata,2025-10-04,978,1000,20,1,3,1
12003,Hyderabad-Chennai,2025-10-04,1069,1000,20,6,10,1
12004,Bangalore-Mumbai,2025-10-04,874,1100,22,8,6,1
12005,Chennai-Kolkata,2025-10-04,596,1100,22,4,2,1
12006,Delhi-Hyderabad,2025-10-04,670,1000,20,6,3,1
12001,Delhi-Mumbai,2025-10-05,1066,1000,20,1,4,1
12002,Delhi-Kolkata,2025-10-05,1011,1000,20,7,0,1
12003,Hyderabad-Chennai,2025-10-05,840,1000,20,6,15,1
12004,Bangalore-Mumbai,2025-10-05,963,900,18,3,14,1
12005,Chennai-Kolkata,2025-10-05,915,1000,20,5,15,1
12006,Delhi-Hyderabad,2025-10-05,949,1100,22,6,13,1
12001,Delhi-Mumbai,2025-10-06,728,1000,20,3,0,0
12002,Delhi-Kolkata,2025-10-06,726,1000,20,2,8,0
12003,Hyderabad-Chennai,2025-10-06,813,1100,22,7,3,0
12004,Bangalore-Mumbai,2025-10-06,755,1000,20,7,9,0
12005,Chennai-Kolkata,2025-10-06,631,900,18,1,14,0
12006,Delhi-Hyderabad,2025-10-06,742,1000,20,8,16,0
12001,Delhi-Mumbai,2025-10-07,725,1000,20,2,10,0
12002,Delhi-Kolkata,2025-10-07,836,900,18,4,0,0
12003,Hyderabad-Chennai,2025-10-07,656,1100,22,2,10,0
12004,Bangalore-Mumbai,2025-10-07,700,1000,20,7,1,0
12005,Chennai-Kolkata,2025-10-07,512,1100,22,2,14,0
12006,Delhi-Hyderabad,2025-10-07,876,900,18,4,1,0
12001,Delhi-Mumbai,2025-10-08,539,900,18,8,3,0
12002,Delhi-Kolkata,2025-10-08,537,1000,20,1,1,0
12003,Hyderabad-Chennai,2025-10-08,440,1000,20,7,5,0
12004,Bangalore-Mumbai,2025-10-08,738,1100,22,5,9,0
12005,Chennai-Kolkata,2025-10-08,725,1100,22,1,13,0
12006,Delhi-Hyderabad,2025-10-08,774,900,18,7,21,0
12001,Delhi-Mumbai,2025-10-09,541,1000,20,1,3,0
12002,Delhi-Kolkata,2025-10-09,620,1100,22,8,12,0
12003,Hyderabad-Chennai,2025-10-09,657,900,18,2,8,0
12004,Bangalore-Mumbai,2025-10-09,617,900,18,3,12,0
12005,Chennai-Kolkata,2025-10-09,518,1000,20,2,0,0
12006,Delhi-Hyderabad,2025-10-09,743,1100,22,5,11,0
12001,Delhi-Mumbai,2025-10-10,573,1100,22,1,10,0
12002,Delhi-Kolkata,2025-10-10,723,1100,22,2,9,0
12003,Hyderabad-Chennai,2025-10-10,816,1100,22,1,2,0
12004,Bangalore-Mumbai,2025-10-10,397,1100,22,4,10,0
12005,Chennai-Kolkata,2025-10-10,697,1000,20,8,20,0
12006,Delhi-Hyderabad,2025-10-10,644,900,18,5,4,0
12001,Delhi-Mumbai,2025-10-11,892,1000,20,1,6,1
12002,Delhi-Kolkata,2025-10-11,977,1100,22,6,4,1
12003,Hyderabad-Chennai,2025-10-11,866,1100,22,4,14,1
12004,Bangalore-Mumbai,2025-10-11,924,900,18,2,9,1
12005,Chennai-Kolkata,2025-10-11,1021,900,18,8,5,1
12006,Delhi-Hyderabad,2025-10-11,885,1100,22,3,10,1
12001,Delhi-Mumbai,2025-10-12,884,1100,22,7,6,1
12002,Delhi-Kolkata,2025-10-12,901,1100,22,7,7,1
12003,Hyderabad-Chennai,2025-10-12,691,1100,22,3,6,1
12004,Bangalore-Mumbai,2025-10-12,1050,1100,22,2,16,1
12005,Chennai-Kolkata,2025-10-12,974,1100,22,1,3,1
12006,Delhi-Hyderabad,2025-10-12,659,1000,20,2,11,1
12001,Delhi-Mumbai,2025-10-13,659,1000,20,4,14,0
12002,Delhi-Kolkata,2025-10-13,696,900,18,5,11,0
12003,Hyderabad-Chennai,2025-10-13,558,1000,20,2,3,0
12004,Bangalore-Mumbai,2025-10-13,633,1100,22,6,4,0
12005,Chennai-Kolkata,2025-10-13,695,1100,22,1,11,0
12006,Delhi-Hyderabad,2025-10-13,470,1100,22,6,5,0
12001,Delhi-Mumbai,2025-10-14,719,900,18,5,14,0
12002,Delhi-Kolkata,2025-10-14,473,900,18,8,18,0
12003,Hyderabad-Chennai,2025-10-14,589,1100,22,6,6,0
12004,Bangalore-Mumbai,2025-10-14,774,1100,22,4,6,0
12005,Chennai-Kolkata,2025-10-14,564,1100,22,3,12,0
12006,Delhi-Hyderabad,2025-10-14,711,1100,22,7,7,0
12001,Delhi-Mumbai,2025-10-15,643,1100,22,4,16,0
12002,Delhi-Kolkata,2025-10-15,796,1100,22,8,11,0
12003,Hyderabad-Chennai,2025-10-15,814,900,18,8,12,0
12004,Bangalore-Mumbai,2025-10-15,772,900,18,4,0,0
12005,Chennai-Kolkata,2025-10-15,694,900,18,3,11,0
12006,Delhi-Hyderabad,2025-10-15,527,1000,20,6,18,0
12001,Delhi-Mumbai,2025-10-16,882,900,18,2,8,0
12002,Delhi-Kolkata,2025-10-16,794,1000,20,2,8,0
12003,Hyderabad-Chennai,2025-10-16,742,1000,20,4,16,0
12004,Bangalore-Mumbai,2025-10-16,847,900,18,3,8,0
12005,Chennai-Kolkata,2025-10-16,720,900,18,1,10,0
12006,Delhi-Hyderabad,2025-10-16,792,1100,22,7,17,0
12001,Delhi-Mumbai,2025-10-17,672,1000,20,8,0,0
12002,Delhi-Kolkata,2025-10-17,715,1000,20,7,11,0
12003,Hyderabad-Chennai,2025-10-17,756,900,18,6,16,0
12004,Bangalore-Mumbai,2025-10-17,853,900,18,5,9,0
12005,Chennai-Kolkata,2025-10-17,494,900,18,2,16,0
12006,Delhi-Hyderabad,2025-10-17,902,1100,22,8,16,0
12001,Delhi-Mumbai,2025-10-18,626,1000,20,6,7,1
12002,Delhi-Kolkata,2025-10-18,1104,900,18,7,3,1
12003,Hyderabad-Chennai,2025-10-18,821,900,18,8,13,1
12004,Bangalore-Mumbai,2025-10-18,973,1000,20,7,20,1
12005,Chennai-Kolkata,2025-10-18,879,1100,22,2,17,1
12006,Delhi-Hyderabad,2025-10-18,836,900,18,3,10,1
12001,Delhi-Mumbai,2025-10-19,871,1100,22,6,9,1
12002,Delhi-Kolkata,2025-10-19,1045,1000,20,3,10,1
12003,Hyderabad-Chennai,2025-10-19,872,900,18,5,13,1
12004,Bangalore-Mumbai,2025-10-19,999,1000,20,2,10,1
12005,Chennai-Kolkata,2025-10-19,998,900,18,1,11,1
12006,Delhi-Hyderabad,2025-10-19,757,1100,22,8,10,1
12001,Delhi-Mumbai,2025-10-20,587,1100,22,1,13,0
12002,Delhi-Kolkata,2025-10-20,548,900,18,5,14,0
12003,Hyderabad-Chennai,2025-10-20,677,900,18,7,8,0
12004,Bangalore-Mumbai,2025-10-20,709,1000,20,2,11,0
12005,Chennai-Kolkata,2025-10-20,511,1100,22,8,6,0
12006,Delhi-Hyderabad,2025-10-20,752,1100,22,1,12,0
12001,Delhi-Mumbai,2025-10-21,720,900,18,1,12,0
12002,Delhi-Kolkata,2025-10-21,698,1000,20,6,6,0
12003,Hyderabad-Chennai,2025-10-21,718,900,18,5,6,0
12004,Bangalore-Mumbai,2025-10-21,812,1000,20,1,15,0
12005,Chennai-Kolkata,2025-10-21,775,1100,22,4,9,0
12006,Delhi-Hyderabad,2025-10-21,635,900,18,5,0,0
12001,Delhi-Mumbai,2025-10-22,698,900,18,3,0,0
12002,Delhi-Kolkata,2025-10-22,692,1100,22,7,10,0
12003,Hyderabad-Chennai,2025-10-22,736,1000,20,5,6,0
12004,Bangalore-Mumbai,2025-10-22,397,900,18,3,4,0
12005,Chennai-Kolkata,2025-10-22,841,900,18,7,5,0
12006,Delhi-Hyderabad,2025-10-22,690,900,18,8,10,0
12001,Delhi-Mumbai,2025-10-23,685,1100,22,8,11,0
12002,Delhi-Kolkata,2025-10-23,446,1000,20,4,11,0
12003,Hyderabad-Chennai,2025-10-23,775,900,18,3,16,0
12004,Bangalore-Mumbai,2025-10-23,733,1100,22,5,16,0
12005,Chennai-Kolkata,2025-10-23,654,1100,22,6,7,0
12006,Delhi-Hyderabad,2025-10-23,556,1000,20,5,16,0
12001,Delhi-Mumbai,2025-10-24,664,900,18,2,10,0
12002,Delhi-Kolkata,2025-10-24,855,1000,20,3,9,0
12003,Hyderabad-Chennai,2025-10-24,695,1000,20,4,12,0
12004,Bangalore-Mumbai,2025-10-24,610,1000,20,8,4,0
12005,Chennai-Kolkata,2025-10-24,779,1000,20,5,6,0
12006,Delhi-Hyderabad,2025-10-24,683,900,18,5,4,0
12001,Delhi-Mumbai,2025-10-25,977,1100,22,4,3,1
12002,Delhi-Kolkata,2025-10-25,718,1000,20,7,13,1
12003,Hyderabad-Chennai,2025-10-25,881,900,18,8,3,1
12004,Bangalore-Mumbai,2025-10-25,621,1000,20,3,7,1
12005,Chennai-Kolkata,2025-10-25,722,900,18,7,7,1
12006,Delhi-Hyderabad,2025-10-25,938,900,18,6,10,1
12001,Delhi-Mumbai,2025-10-26,694,1100,22,1,11,1
12002,Delhi-Kolkata,2025-10-26,866,1000,20,4,6,1
12003,Hyderabad-Chennai,2025-10-26,789,1000,20,6,14,1
12004,Bangalore-Mumbai,2025-10-26,699,900,18,8,8,1
12005,Chennai-Kolkata,2025-10-26,992,900,18,6,11,1
12006,Delhi-Hyderabad,2025-10-26,924,1000,20,8,10,1
12001,Delhi-Mumbai,2025-10-27,648,1100,22,6,8,0
12002,Delhi-Kolkata,2025-10-27,617,1000,20,7,17,0
12003,Hyderabad-Chennai,2025-10-27,644,900,18,3,9,0
12004,Bangalore-Mumbai,2025-10-27,796,1100,22,1,9,0
12005,Chennai-Kolkata,2025-10-27,587,1000,20,8,8,0
12006,Delhi-Hyderabad,2025-10-27,941,1100,22,5,4,0
12001,Delhi-Mumbai,2025-10-28,707,1000,20,5,3,0
12002,Delhi-Kolkata,2025-10-28,441,1100,22,4,10,0
12003,Hyderabad-Chennai,2025-10-28,718,1100,22,5,3,0
12004,Bangalore-Mumbai,2025-10-28,456,1000,20,1,12,0
12005,Chennai-Kolkata,2025-10-28,451,1100,22,1,18,0
12006,Delhi-Hyderabad,2025-10-28,571,1100,22,6,19,0
12001,Delhi-Mumbai,2025-10-29,660,900,18,1,11,0
12002,Delhi-Kolkata,2025-10-29,382,900,18,5,13,0
12003,Hyderabad-Chennai,2025-10-29,485,900,18,5,0,0
12004,Bangalore-Mumbai,2025-10-29,905,900,18,6,10,0
12005,Chennai-Kolkata,2025-10-29,682,1100,22,3,12,0
12006,Delhi-Hyderabad,2025-10-29,726,1100,22,5,8,0
12001,Delhi-Mumbai,2025-10-30,547,1000,20,1,4,0
12002,Delhi-Kolkata,2025-10-30,820,1000,20,5,0,0
12003,Hyderabad-Chennai,2025-10-30,500,1000,20,2,6,0
12004,Bangalore-Mumbai,2025-10-30,720,1100,22,2,5,0
12005,Chennai-Kolkata,2025-10-30,829,900,18,7,7,0
12006,Delhi-Hyderabad,2025-10-30,558,900,18,6,10,0
12001,Delhi-Mumbai,2025-10-31,758,900,18,3,4,0
12002,Delhi-Kolkata,2025-10-31,842,900,18,4,10,0
12003,Hyderabad-Chennai,2025-10-31,647,1100,22,5,9,0
12004,Bangalore-Mumbai,2025-10-31,818,1000,20,2,3,0
12005,Chennai-Kolkata,2025-10-31,859,1000,20,2,7,0
12006,Delhi-Hyderabad,2025-10-31,562,1000,20,1,11,0
12001,Delhi-Mumbai,2025-11-01,822,1100,22,2,11,1
12002,Delhi-Kolkata,2025-11-01,750,1100,22,1,4,1
12003,Hyderabad-Chennai,2025-11-01,951,1100,22,5,12,1
12004,Bangalore-Mumbai,2025-11-01,877,900,18,7,0,1
12005,Chennai-Kolkata,2025-11-01,930,900,18,8,5,1
12006,Delhi-Hyderabad,2025-11-01,921,1000,20,1,16,1
12001,Delhi-Mumbai,2025-11-02,970,1000,20,2,19,1
12002,Delhi-Kolkata,2025-11-02,1054,1000,20,1,16,1
12003,Hyderabad-Chennai,2025-11-02,936,900,18,2,9,1
12004,Bangalore-Mumbai,2025-11-02,980,900,18,5,9,1
12005,Chennai-Kolkata,2025-11-02,830,1100,22,2,11,1
12006,Delhi-Hyderabad,2025-11-02,669,1000,20,8,10,1
12001,Delhi-Mumbai,2025-11-03,560,900,18,2,18,0
12002,Delhi-Kolkata,2025-11-03,553,1100,22,4,11,0
12003,Hyderabad-Chennai,2025-11-03,748,1100,22,1,8,0
12004,Bangalore-Mumbai,2025-11-03,606,1000,20,2,20,0
12005,Chennai-Kolkata,2025-11-03,818,900,18,2,8,0
12006,Delhi-Hyderabad,2025-11-03,414,1000,20,8,9,0
12001,Delhi-Mumbai,2025-11-04,499,900,18,5,15,0
12002,Delhi-Kolkata,2025-11-04,767,1000,20,2,5,0
12003,Hyderabad-Chennai,2025-11-04,547,900,18,5,16,0
12004,Bangalore-Mumbai,2025-11-04,488,900,18,1,4,0
12005,Chennai-Kolkata,2025-11-04,409,900,18,5,9,0
12006,Delhi-Hyderabad,2025-11-04,637,900,18,2,11,0
12001,Delhi-Mumbai,2025-11-05,884,1000,20,1,18,0
12002,Delhi-Kolkata,2025-11-05,566,900,18,3,12,0
12003,Hyderabad-Chennai,2025-11-05,708,1000,20,4,0,0
12004,Bangalore-Mumbai,2025-11-05,532,900,18,6,1,0
12005,Chennai-Kolkata,2025-11-05,361,1100,22,4,7,0
12006,Delhi-Hyderabad,2025-11-05,606,1000,20,3,10,0
12001,Delhi-Mumbai,2025-11-06,609,1100,22,1,11,0
12002,Delhi-Kolkata,2025-11-06,744,1100,22,5,7,0
12003,Hyderabad-Chennai,2025-11-06,483,1100,22,8,1,0
12004,Bangalore-Mumbai,2025-11-06,895,1000,20,4,16,0
12005,Chennai-Kolkata,2025-11-06,728,900,18,2,14,0
12006,Delhi-Hyderabad,2025-11-06,401,1000,20,4,21,0
12001,Delhi-Mumbai,2025-11-07,783,1000,20,8,7,0
12002,Delhi-Kolkata,2025-11-07,654,1100,22,8,8,0
12003,Hyderabad-Chennai,2025-11-07,541,1000,20,7,12,0
12004,Bangalore-Mumbai,2025-11-07,541,900,18,3,9,0
12005,Chennai-Kolkata,2025-11-07,778,900,18,5,7,0
12006,Delhi-Hyderabad,2025-11-07,459,900,18,3,8,0
12001,Delhi-Mumbai,2025-11-08,888,900,18,2,11,1
12002,Delhi-Kolkata,2025-11-08,638,1100,22,5,6,1
12003,Hyderabad-Chennai,2025-11-08,808,1000,20,1,17,1
12004,Bangalore-Mumbai,2025-11-08,715,1100,22,3,6,1
12005,Chennai-Kolkata,2025-11-08,614,1000,20,4,11,1
12006,Delhi-Hyderabad,2025-11-08,963,1000,20,2,11,1
12001,Delhi-Mumbai,2025-11-09,914,1100,22,7,10,1
12002,Delhi-Kolkata,2025-11-09,582,1100,22,4,12,1
12003,Hyderabad-Chennai,2025-11-09,747,1000,20,8,7,1
12004,Bangalore-Mumbai,2025-11-09,817,900,18,6,12,1
12005,Chennai-Kolkata,2025-11-09,859,1100,22,8,9,1
12006,Delhi-Hyderabad,2025-11-09,631,900,18,2,10,1
12001,Delhi-Mumbai,2025-11-10,672,1000,20,5,6,0
12002,Delhi-Kolkata,2025-11-10,579,1100,22,3,6,0
12003,Hyderabad-Chennai,2025-11-10,520,900,18,8,10,0
12004,Bangalore-Mumbai,2025-11-10,594,1100,22,7,6,0
12005,Chennai-Kolkata,2025-11-10,697,900,18,3,8,0
12006,Delhi-Hyderabad,2025-11-10,657,1000,20,8,10,0
12001,Delhi-Mumbai,2025-11-11,724,1100,22,8,10,0
12002,Delhi-Kolkata,2025-11-11,657,1000,20,1,12,0
12003,Hyderabad-Chennai,2025-11-11,547,1000,20,4,9,0
12004,Bangalore-Mumbai,2025-11-11,678,1100,22,6,13,0
12005,Chennai-Kolkata,2025-11-11,788,1100,22,6,9,0
12006,Delhi-Hyderabad,2025-11-11,445,1100,22,1,16,0
12001,Delhi-Mumbai,2025-11-12,371,900,18,8,6,0
12002,Delhi-Kolkata,2025-11-12,655,900,18,4,13,0
12003,Hyderabad-Chennai,2025-11-12,708,900,18,4,7,0
12004,Bangalore-Mumbai,2025-11-12,698,900,18,4,5,0
12005,Chennai-Kolkata,2025-11-12,842,1000,20,3,7,0
12006,Delhi-Hyderabad,2025-11-12,514,1000,20,6,15,0
12001,Delhi-Mumbai,2025-11-13,800,900,18,7,10,0
12002,Delhi-Kolkata,2025-11-13,416,1100,22,6,5,0
12003,Hyderabad-Chennai,2025-11-13,377,900,18,2,17,0
12004,Bangalore-Mumbai,2025-11-13,750,1100,22,5,0,0
12005,Chennai-Kolkata,2025-11-13,710,1000,20,2,0,0
12006,Delhi-Hyderabad,2025-11-13,768,1000,20,8,12,0
12001,Delhi-Mumbai,2025-11-14,380,1100,22,2,8,0
12002,Delhi-Kolkata,2025-11-14,619,900,18,1,19,0
12003,Hyderabad-Chennai,2025-11-14,361,1100,22,1,18,0
12004,Bangalore-Mumbai,2025-11-14,741,900,18,8,9,0
12005,Chennai-Kolkata,2025-11-14,657,1000,20,5,13,0
12006,Delhi-Hyderabad,2025-11-14,631,900,18,4,1,0
12001,Delhi-Mumbai,2025-11-15,954,1100,22,1,13,1
12002,Delhi-Kolkata,2025-11-15,772,1000,20,7,10,1
12003,Hyderabad-Chennai,2025-11-15,933,900,18,1,16,1
12004,Bangalore-Mumbai,2025-11-15,747,1100,22,6,2,1
12005,Chennai-Kolkata,2025-11-15,987,900,18,4,9,1
12006,Delhi-Hyderabad,2025-11-15,647,1100,22,1,5,1
12001,Delhi-Mumbai,2025-11-16,1060,900,18,3,6,1
12002,Delhi-Kolkata,2025-11-16,956,900,18,5,11,1
12003,Hyderabad-Chennai,2025-11-16,959,900,18,2,0,1
12004,Bangalore-Mumbai,2025-11-16,923,1100,22,2,2,1
12005,Chennai-Kolkata,2025-11-16,809,1000,20,7,12,1
12006,Delhi-Hyderabad,2025-11-16,618,1100,22,5,8,1
12001,Delhi-Mumbai,2025-11-17,472,900,18,7,13,0
12002,Delhi-Kolkata,2025-11-17,399,1000,20,1,10,0
12003,Hyderabad-Chennai,2025-11-17,688,900,18,2,7,0
12004,Bangalore-Mumbai,2025-11-17,741,1100,22,7,5,0
12005,Chennai-Kolkata,2025-11-17,669,900,18,3,8,0
12006,Delhi-Hyderabad,2025-11-17,878,900,18,3,8,0
12001,Delhi-Mumbai,2025-11-18,876,1000,20,3,12,0
12002,Delhi-Kolkata,2025-11-18,504,1100,22,1,7,0
12003,Hyderabad-Chennai,2025-11-18,806,900,18,5,17,0
12004,Bangalore-Mumbai,2025-11-18,443,1000,20,3,18,0
12005,Chennai-Kolkata,2025-11-18,717,1100,22,3,7,0
12006,Delhi-Hyderabad,2025-11-18,801,900,18,3,11,0
12001,Delhi-Mumbai,2025-11-19,409,1000,20,6,11,0
12002,Delhi-Kolkata,2025-11-19,379,1100,22,8,18,0
12003,Hyderabad-Chennai,2025-11-19,730,1000,20,7,12,0
12004,Bangalore-Mumbai,2025-11-19,465,900,18,3,11,0
12005,Chennai-Kolkata,2025-11-19,726,1100,22,5,7,0
12006,Delhi-Hyderabad,2025-11-19,567,900,18,5,4,0
12001,Delhi-Mumbai,2025-11-20,818,1000,20,5,8,0
12002,Delhi-Kolkata,2025-11-20,715,900,18,7,10,0
12003,Hyderabad-Chennai,2025-11-20,455,1000,20,2,11,0
12004,Bangalore-Mumbai,2025-11-20,552,1000,20,1,17,0
12005,Chennai-Kolkata,2025-11-20,723,1100,22,2,0,0
12006,Delhi-Hyderabad,2025-11-20,731,900,18,7,10,0
12001,Delhi-Mumbai,2025-11-21,631,900,18,7,6,0
12002,Delhi-Kolkata,2025-11-21,764,1000,20,7,17,0
12003,Hyderabad-Chennai,2025-11-21,493,1000,20,7,9,0
12004,Bangalore-Mumbai,2025-11-21,643,1000,20,4,6,0
12005,Chennai-Kolkata,2025-11-21,605,900,18,7,6,0
12006,Delhi-Hyderabad,2025-11-21,548,900,18,2,0,0
12001,Delhi-Mumbai,2025-11-22,984,900,18,3,2,1
12002,Delhi-Kolkata,2025-11-22,729,1100,22,7,10,1
12003,Hyderabad-Chennai,2025-11-22,666,1000,20,1,13,1
12004,Bangalore-Mumbai,2025-11-22,949,1000,20,1,11,1
12005,Chennai-Kolkata,2025-11-22,745,900,18,8,12,1
12006,Delhi-Hyderabad,2025-11-22,963,1000,20,8,8,1
12001,Delhi-Mumbai,2025-11-23,795,1100,22,3,14,1
12002,Delhi-Kolkata,2025-11-23,830,1100,22,1,5,1
12003,Hyderabad-Chennai,2025-11-23,678,1000,20,4,8,1
12004,Bangalore-Mumbai,2025-11-23,676,900,18,2,4,1
12005,Chennai-Kolkata,2025-11-23,974,1100,22,5,10,1
12006,Delhi-Hyderabad,2025-11-23,815,1100,22,5,6,1
12001,Delhi-Mumbai,2025-11-24,570,1000,20,7,6,0
12002,Delhi-Kolkata,2025-11-24,570,1000,20,4,2,0
12003,Hyderabad-Chennai,2025-11-24,595,900,18,8,8,0
12004,Bangalore-Mumbai,2025-11-24,880,900,18,1,4,0
12005,Chennai-Kolkata,2025-11-24,794,900,18,7,4,0
12006,Delhi-Hyderabad,2025-11-24,694,1000,20,8,9,0
12001,Delhi-Mumbai,2025-11-25,682,1100,22,5,18,0
12002,Delhi-Kolkata,2025-11-25,649,1000,20,1,13,0
12003,Hyderabad-Chennai,2025-11-25,704,1100,22,1,11,0
12004,Bangalore-Mumbai,2025-11-25,530,1100,22,4,10,0
12005,Chennai-Kolkata,2025-11-25,528,1000,20,4,6,0
12006,Delhi-Hyderabad,2025-11-25,479,1000,20,1,12,0
12001,Delhi-Mumbai,2025-11-26,797,1100,22,5,16,0
12002,Delhi-Kolkata,2025-11-26,646,1100,22,3,10,0
12003,Hyderabad-Chennai,2025-11-26,801,1100,22,5,18,0
12004,Bangalore-Mumbai,2025-11-26,865,1000,20,6,10,0
12005,Chennai-Kolkata,2025-11-26,515,1100,22,3,14,0
12006,Delhi-Hyderabad,2025-11-26,764,900,18,2,10,0
12001,Delhi-Mumbai,2025-11-27,744,1000,20,4,10,0
12002,Delhi-Kolkata,2025-11-27,751,900,18,4,7,0
12003,Hyderabad-Chennai,2025-11-27,608,900,18,4,10,0
12004,Bangalore-Mumbai,2025-11-27,571,900,18,2,8,0
12005,Chennai-Kolkata,2025-11-27,820,1000,20,4,9,0
12006,Delhi-Hyderabad,2025-11-27,547,1000,20,4,14,0
12001,Delhi-Mumbai,2025-11-28,846,1000,20,3,19,0
12002,Delhi-Kolkata,2025-11-28,448,1100,22,8,16,0
12003,Hyderabad-Chennai,2025-11-28,802,1000,20,1,0,0
12004,Bangalore-Mumbai,2025-11-28,702,900,18,3,11,0
12005,Chennai-Kolkata,2025-11-28,628,1000,20,8,4,0
12006,Delhi-Hyderabad,2025-11-28,677,1000,20,7,11,0
12001,Delhi-Mumbai,2025-11-29,702,1100,22,2,9,1
12002,Delhi-Kolkata,2025-11-29,650,1000,20,4,2,1
12003,Hyderabad-Chennai,2025-11-29,836,1000,20,6,5,1
12004,Bangalore-Mumbai,2025-11-29,872,1100,22,5,10,1
12005,Chennai-Kolkata,2025-11-29,808,1000,20,1,9,1
12006,Delhi-Hyderabad,2025-11-29,991,1000,20,1,15,1
12001,Delhi-Mumbai,2025-11-30,845,1100,22,6,16,1
12002,Delhi-Kolkata,2025-11-30,984,1000,20,8,13,1
12003,Hyderabad-Chennai,2025-11-30,890,1100,22,5,5,1
12004,Bangalore-Mumbai,2025-11-30,796,900,18,8,10,1
12005,Chennai-Kolkata,2025-11-30,1051,1100,22,4,6,1
12006,Delhi-Hyderabad,2025-11-30,867,1000,20,8,8,1
12001,Delhi-Mumbai,2025-12-01,674,900,18,4,16,0
12002,Delhi-Kolkata,2025-12-01,506,1100,22,8,17,0
12003,Hyderabad-Chennai,2025-12-01,507,1100,22,4,9,0
12004,Bangalore-Mumbai,2025-12-01,499,1000,20,1,17,0
12005,Chennai-Kolkata,2025-12-01,701,1000,20,6,14,0
12006,Delhi-Hyderabad,2025-12-01,838,1000,20,4,15,0
12001,Delhi-Mumbai,2025-12-02,736,900,18,5,18,0
12002,Delhi-Kolkata,2025-12-02,583,900,18,3,11,0
12003,Hyderabad-Chennai,2025-12-02,843,1000,20,4,9,0
12004,Bangalore-Mumbai,2025-12-02,618,900,18,6,23,0
12005,Chennai-Kolkata,2025-12-02,596,900,18,7,14,0
12006,Delhi-Hyderabad,2025-12-02,793,1000,20,6,4,0
12001,Delhi-Mumbai,2025-12-03,425,900,18,8,5,0
12002,Delhi-Kolkata,2025-12-03,451,1100,22,5,9,0
12003,Hyderabad-Chennai,2025-12-03,615,1100,22,7,6,0
12004,Bangalore-Mumbai,2025-12-03,687,1000,20,8,3,0
12005,Chennai-Kolkata,2025-12-03,610,1100,22,1,5,0
12006,Delhi-Hyderabad,2025-12-03,588,1000,20,8,8,0
12001,Delhi-Mumbai,2025-12-04,368,1000,20,1,20,0
12002,Delhi-Kolkata,2025-12-04,584,900,18,6,2,0
12003,Hyderabad-Chennai,2025-12-04,747,1000,20,6,14,0
12004,Bangalore-Mumbai,2025-12-04,677,900,18,1,6,0
12005,Chennai-Kolkata,2025-12-04,696,1100,22,8,10,0
12006,Delhi-Hyderabad,2025-12-04,676,1000,20,6,4,0
12001,Delhi-Mumbai,2025-12-05,720,900,18,3,9,0
12002,Delhi-Kolkata,2025-12-05,654,1100,22,8,7,0
12003,Hyderabad-Chennai,2025-12-05,480,1100,22,1,11,0
12004,Bangalore-Mumbai,2025-12-05,813,900,18,7,5,0
12005,Chennai-Kolkata,2025-12-05,551,1100,22,8,8,0
12006,Delhi-Hyderabad,2025-12-05,732,900,18,3,10,0
